season,week,date,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored,away_goals_scored,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_match_points,away_match_points,home_points_to_date,away_points_to_date,home_form,away_form,match_result
2324,18,2023-12-21,crystal palace,1.3,1-1,1.2,brighton,John Brooks,7340be7a,1716.72973633,1811.51660156,"['Dean Henderson', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Jefferson Lerma', 'Jordan Ayew', 'Jean-Philippe Mateta', 'Joachim Andersen', 'Nathaniel Clyne', 'Will Hughes', 'Chris Richards']","['Bart Verbruggen', 'Igor', 'Lewis Dunk', 'João Pedro', 'Billy Gilmour', 'Pascal Groß', 'Carlos Baleba', 'Kaoru Mitoma', 'Simon Adingra', 'Jan Paul van Hecke', 'Jack Hinshelwood']",0.315,0.343,21.3,28.0,23.3,25.5,1,1,17,33,25,30,1,1,17,26,2.6,0.8,1
2324,18,2023-12-22,aston villa,0.9,1-1,0.6,sheffield utd,Anthony Taylor,37916998,1867.32617188,1583.67077637,"['Emiliano Martínez', 'Matty Cash', 'Ezri Konsa', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Lucas Digne', 'Clément Lenglet', 'Moussa Diaby', 'Leon Bailey', 'Jacob Ramsey']","['Wes Foderingham', 'George Baldock', 'Auston Trusty', 'Cameron Archer', 'Oliver Norwood', 'Jack Robinson', 'Jayden Bogle', 'Vinicius Souza', 'Anis Ben Slimane', 'Yasser Larouci', 'Andre Brooks']",0.442,-0.03,30.2,13.1,22.7,36.3,1,1,37,12,21,43,1,1,38,8,1.6,0.0,1
2324,18,2023-12-23,fulham,1.3,0-2,0.4,burnley,Rebecca Welch,7dd3c51a,1733.95654297,1640.44177246,"['Bernd Leno', 'Calvin Bassey', 'Tosin Adarabioyo', 'Harry Wilson', 'Tom Cairney', 'Andreas Pereira', 'Rodrigo Muniz', 'Timothy Castagne', 'Alex Iwobi', 'João Palhinha', 'Antonee Robinson']","['James Trafford', ""Dara O'Shea"", 'Charlie Taylor', 'Jordan Beyer', 'Josh Brownhill', 'Sander Berge', 'Lyle Foster', 'Vitinho', 'Zeki Amdouni', 'Jacob Bruun Larsen', 'Wilson Odobert']",0.2319999999999999,-0.0649999999999999,21.7,14.9,30.7,28.0,0,2,26,16,29,36,0,3,21,8,1.0,1.0,2
2324,18,2023-12-23,liverpool,1.0,1-1,0.7,arsenal,Chris Kavanagh,bfbfbbe8,1936.06225586,1939.40991211,"['Alisson', 'Wataru Endo', 'Virgil van Dijk', 'Ibrahima Konaté', 'Luis Díaz', 'Dominik Szoboszlai', 'Mohamed Salah', 'Curtis Jones', 'Cody Gakpo', 'Kostas Tsimikas', 'Trent Alexander-Arnold']","['David Raya', 'William Saliba', 'Ben White', 'Gabriel Magalhães', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Jesus', 'Gabriel Martinelli', 'Kai Havertz', 'Oleksandr Zinchenko', 'Declan Rice']",1.073,1.402,34.4,31.4,20.5,12.7,1,1,36,35,15,15,1,1,38,39,1.6,3.0,1
2324,18,2023-12-23,luton town,1.4,1-0,1.4,newcastle utd,Darren England,46bfb645,1587.55114746,1834.9173584,"['Thomas Kaminski', 'Gabriel Osho', 'Ross Barkley', 'Elijah Adebayo', 'Issa Kaboré', 'Teden Mengi', 'Jacob Brown', 'Albert Sambi Lokonga', ""Amari'i Bell"", 'Andros Townsend', 'Alfie Doughty']","['Martin Dúbravka', 'Kieran Trippier', 'Fabian Schär', 'Jamaal Lascelles', 'Callum Wilson', 'Anthony Gordon', 'Miguel Almirón', 'Dan Burn', 'Sean Longstaff', 'Bruno Guimarães', 'Lewis Miley']",0.12,0.834,14.8,34.8,33.2,21.7,1,0,17,36,32,21,3,0,9,29,0.2,1.4,0
2324,18,2023-12-23,nott'ham forest,1.0,2-3,1.6,bournemouth,Robert Jones,c5548935,1648.7722168,1697.171875,"['Matt Turner', 'Orel Mangala', 'Neco Williams', 'Morgan Gibbs-White', 'Chris Wood', 'Harry Toffolo', 'Anthony Elanga', 'Ryan Yates', 'Divock Origi', 'Willy Boly', 'Murillo']","['Neto', 'Lewis Cook', 'Dominic Solanke', 'Ryan Christie', 'Dango Ouattara', 'Adam Smith', 'Marcus Tavernier', 'Antoine Semenyo', 'Marcos Senesi', 'Illia Zabarnyi', 'Philip Billing']",0.07,0.1629999999999999,18.7,22.0,25.7,27.8,2,3,17,21,30,30,0,3,14,19,0.8,1.2,2
2324,18,2023-12-23,tottenham,1.5,2-1,1.8,everton,Stuart Attwell,849071fe,1838.10974121,1741.26721191,"['Guglielmo Vicario', 'Oliver Skipp', 'Son Heung-min', 'Richarlison', 'Emerson', 'Cristian Romero', 'Dejan Kulusevski', 'Brennan Johnson', 'Pedro Porro', 'Pape Matar Sarr', 'Ben Davies']","['Jordan Pickford', 'Nathan Patterson', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Jack Harrison', 'Vitaliy Mykolenko', 'Idrissa Gana Gueye', 'Jarrad Branthwaite', 'James Garner']",0.508,0.154,29.0,26.7,28.2,21.900000000000002,2,1,35,22,23,20,3,0,33,26,0.6,2.6,0
2324,18,2023-12-23,west ham,1.2,2-0,1.0,manchester utd,Simon Hooper,328777ed,1780.61230469,1799.83776855,"['Alphonse Areola', 'Kurt Zouma', 'Vladimír Coufal', 'James Ward-Prowse', 'Lucas Paquetá', 'Mohammed Kudus', 'Konstantinos Mavropanos', 'Edson Álvarez', 'Jarrod Bowen', 'Tomáš Souček', 'Emerson Palmieri']","['André Onana', 'Bruno Fernandes', 'Rasmus Højlund', 'Alejandro Garnacho', 'Antony', 'Luke Shaw', 'Aaron Wan-Bissaka', 'Jonny Evans', 'Kobbie Mainoo', 'Scott McTominay', 'Willy Kambwala']",0.541,0.623,24.2,26.3,29.3,28.9,2,0,29,18,30,21,3,0,27,28,0.8,1.4,0
2324,18,2023-12-24,wolves,1.3,2-1,2.0,chelsea,David Coote,8c0b314c,1698.81274414,1775.34448242,"['José Sá', 'Rayan Aït-Nouri', 'Mario Lemina', 'João Gomes', 'Hwang Hee-chan', 'Matheus Cunha', 'Craig Dawson', 'Pablo Sarabia', 'Nélson Semedo', 'Max Kilman', 'Toti Gomes']","['Đorđe Petrović', 'Axel Disasi', 'Thiago Silva', 'Raheem Sterling', 'Nicolas Jackson', 'Lesley Ugochukwu', 'Armando Broja', 'Cole Palmer', 'Conor Gallagher', 'Levi Colwill', 'Malo Gusto']",0.296,0.477,21.3,33.4,28.400000000000002,24.3,2,1,21,28,29,26,3,0,19,22,0.6,2.6,0
2324,19,2023-12-26,bournemouth,1.8,3-0,0.3,fulham,Tim Robinson,331c942d,1705.47802734,1717.21142578,"['Neto', 'Dominic Solanke', 'Ryan Christie', 'Dango Ouattara', 'Alex Scott', 'Adam Smith', 'Marcus Tavernier', 'Justin Kluivert', 'Antoine Semenyo', 'Marcos Senesi', 'Illia Zabarnyi']","['Bernd Leno', 'Kenny Tete', 'Calvin Bassey', 'Tosin Adarabioyo', 'Tom Cairney', 'Bobby Reid', 'Andreas Pereira', 'Rodrigo Muniz', 'Alex Iwobi', 'João Palhinha', 'Antonee Robinson']",0.15,0.2329999999999999,23.6,23.0,28.8,31.1,3,0,24,26,32,31,3,0,22,21,1.2,1.0,0
2324,19,2023-12-26,burnley,0.8,0-2,1.8,liverpool,Paul Tierney,c0904954,1657.18701172,1934.58007812,"['James Trafford', ""Dara O'Shea"", 'Charlie Taylor', 'Jordan Beyer', 'Josh Brownhill', 'Sander Berge', 'Lyle Foster', 'Vitinho', 'Zeki Amdouni', 'Mike Trésor', 'Wilson Odobert']","['Alisson', 'Joe Gomez', 'Wataru Endo', 'Virgil van Dijk', 'Darwin Núñez', 'Mohamed Salah', 'Cody Gakpo', 'Harvey Elliott', 'Ryan Gravenberch', 'Trent Alexander-Arnold', 'Jarell Quansah']",-0.055,1.085,15.3,35.4,29.3,21.2,0,2,18,37,36,16,0,3,11,39,1.0,1.6,2
2324,19,2023-12-26,manchester utd,1.1,3-2,1.7,aston villa,Craig Pawson,83709fdf,1789.78491211,1859.82104492,"['André Onana', 'Bruno Fernandes', 'Marcus Rashford', 'Rasmus Højlund', 'Christian Eriksen', 'Alejandro Garnacho', 'Raphaël Varane', 'Diogo Dalot', 'Aaron Wan-Bissaka', 'Jonny Evans', 'Kobbie Mainoo']","['Emiliano Martínez', 'Diego Carlos', 'Ezri Konsa', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Lucas Digne', 'Clément Lenglet', 'Leon Bailey', 'Leander Dendoncker', 'Jacob Ramsey']",0.7190000000000001,0.365,27.3,31.099999999999998,30.099999999999998,23.3,3,2,18,38,23,22,3,0,28,39,1.4,1.6,0
2324,19,2023-12-26,newcastle utd,2.4,1-3,3.5,nott'ham forest,Chris Kavanagh,f22a20f0,1821.93652344,1640.46606445,"['Martin Dúbravka', 'Kieran Trippier', 'Sven Botman', 'Fabian Schär', 'Anthony Gordon', 'Alexander Isak', 'Miguel Almirón', 'Dan Burn', 'Sean Longstaff', 'Bruno Guimarães', 'Lewis Miley']","['Matt Turner', 'Ibrahim Sangaré', 'Morgan Gibbs-White', 'Chris Wood', 'Callum Hudson-Odoi', 'Moussa Niakhate', 'Anthony Elanga', 'Danilo', 'Gonzalo Montiel', 'Murillo', 'Ola Aina']",0.903,0.322,36.2,19.7,23.099999999999998,27.3,1,3,36,19,22,33,0,3,29,14,1.4,0.8,2
2324,19,2023-12-26,sheffield utd,2.4,2-3,0.6,luton town,Samuel Allison,6269b2e3,1591.17590332,1600.53198242,"['Wes Foderingham', 'George Baldock', 'Auston Trusty', 'Gustavo Hamer', 'Oliver McBurnie', 'Cameron Archer', 'Anel Ahmedhodžić', 'Jack Robinson', 'Vinicius Souza', 'James Mcatee', 'Andre Brooks']","['Thomas Kaminski', 'Gabriel Osho', 'Ross Barkley', 'Elijah Adebayo', 'Teden Mengi', 'Jacob Brown', 'Ryan John Giles', 'Albert Sambi Lokonga', ""Amari'i Bell"", 'Andros Townsend', 'Alfie Doughty']",0.01,0.092,13.700000000000001,16.2,37.2,34.6,2,3,13,18,44,32,0,3,9,12,0.0,0.2,2
2324,19,2023-12-27,brentford,2.2,1-4,2.4,wolves,Andy Madley,ea28d527,1771.06628418,1707.51123047,"['Mark Flekken', 'Ethan Pinnock', 'Christian Nørgaard', 'Neal Maupay', 'Yoane Wissa', 'Saman Ghoddos', 'Nathan Collins', 'Keane Lewis-Potter', 'Vitaly Janelt', 'Mads Roerslev', 'Yehor Yarmoliuk']","['José Sá', 'Rayan Aït-Nouri', 'Santiago Bueno', 'Mario Lemina', 'João Gomes', 'Hwang Hee-chan', 'Matheus Cunha', 'Pablo Sarabia', 'Nélson Semedo', 'Max Kilman', 'Toti Gomes']",0.1859999999999999,0.304,29.0,22.6,21.9,30.400000000000002,1,4,24,23,24,30,0,3,19,22,2.0,0.6,2
2324,19,2023-12-27,chelsea,2.6,2-1,1.1,crystal palace,Michael Salisbury,2bfb6552,1766.64599609,1717.87817383,"['Đorđe Petrović', 'Axel Disasi', 'Benoît Badiashile', 'Mykhailo Mudryk', 'Nicolas Jackson', 'Christopher Nkunku', 'Conor Gallagher', 'Moisés Caicedo', 'Levi Colwill', 'Malo Gusto', 'Ian Maatsen']","['Dean Henderson', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Jefferson Lerma', 'Jordan Ayew', 'Eberechi Eze', 'Jean-Philippe Mateta', 'Joachim Andersen', 'Nathaniel Clyne', 'Chris Richards']",0.5,0.366,35.4,22.6,25.6,24.5,2,1,29,18,28,26,3,0,22,18,2.6,2.6,0
2324,19,2023-12-27,everton,1.0,1-3,2.4,manchester city,John Brooks,b9f69f01,1736.98364258,2037.26965332,"['Jordan Pickford', 'Nathan Patterson', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Jack Harrison', 'Beto', 'Vitaliy Mykolenko', 'André Gomes', 'Jarrad Branthwaite', 'James Garner']","['Ederson', 'Kyle Walker', 'John Stones', 'Nathan Aké', 'Jack Grealish', 'Rodri', 'Julián Álvarez', 'Bernardo Silva', 'Manuel Akanji', 'Matheus Nunes', 'Phil Foden']",0.199,1.6669999999999998,28.5,32.2,23.4,16.4,1,3,23,40,22,20,0,3,26,34,2.6,3.0,2
2324,19,2023-12-28,arsenal,2.7,0-2,1.4,west ham,Michael Oliver,ba570015,1940.89208984,1790.6652832,"['David Raya', 'William Saliba', 'Ben White', 'Gabriel Magalhães', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Jesus', 'Gabriel Martinelli', 'Leandro Trossard', 'Oleksandr Zinchenko', 'Declan Rice']","['Alphonse Areola', 'Vladimír Coufal', 'James Ward-Prowse', 'Lucas Paquetá', 'Mohammed Kudus', 'Konstantinos Mavropanos', 'Edson Álvarez', 'Jarrod Bowen', 'Angelo Ogbonna', 'Tomáš Souček', 'Emerson Palmieri']",1.393,0.525,32.1,25.400000000000002,13.7,30.3,0,2,36,31,16,30,0,3,40,30,3.0,0.8,2
2324,19,2023-12-28,brighton,3.2,4-2,2.3,tottenham,Jarred Gillett,3e2e9248,1810.36816406,1842.39318848,"['Jason Steele', 'Igor', 'Lewis Dunk', 'James Milner', 'João Pedro', 'Billy Gilmour', 'Pascal Groß', 'Danny Welbeck', 'Jan Paul van Hecke', 'Facundo Buonanotte', 'Jack Hinshelwood']","['Guglielmo Vicario', 'Pierre Højbjerg', 'Son Heung-min', 'Richarlison', 'Emerson', 'Dejan Kulusevski', 'Brennan Johnson', 'Pedro Porro', 'Pape Matar Sarr', 'Ben Davies', 'Destiny Udogie']",0.478,0.5680000000000001,29.2,30.5,26.8,30.0,4,2,34,37,31,24,3,0,27,36,0.8,0.6,0
2324,20,2023-12-30,aston villa,3.2,3-2,1.2,burnley,Stuart Attwell,2828c5bc,1851.43017578,1652.82983398,"['Emiliano Martínez', 'Diego Carlos', 'Ezri Konsa', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Álex Moreno', 'Clément Lenglet', 'Moussa Diaby', 'Leon Bailey', 'Jacob Ramsey']","['James Trafford', ""Dara O'Shea"", 'Charlie Taylor', 'Jordan Beyer', 'Jóhann Berg Guðmundsson', 'Josh Brownhill', 'Sander Berge', 'Lyle Foster', 'Vitinho', 'Zeki Amdouni', 'Wilson Odobert']",0.5369999999999999,-0.0649999999999999,32.8,16.1,24.4,31.1,3,2,40,18,25,38,3,0,39,11,1.6,1.0,0
2324,20,2023-12-30,crystal palace,1.0,3-1,1.4,brentford,Robert Jones,e9d5dd9b,1712.38842773,1751.77209473,"['Dean Henderson', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Jefferson Lerma', 'Jordan Ayew', 'Eberechi Eze', 'Jean-Philippe Mateta', 'Joachim Andersen', 'Nathaniel Clyne', 'Chris Richards']","['Mark Flekken', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Yoane Wissa', 'Mathias Jørgensen', 'Saman Ghoddos', 'Nathan Collins', 'Keane Lewis-Potter', 'Vitaly Janelt', 'Mads Roerslev']",0.366,0.2179999999999999,23.7,31.200000000000003,27.1,24.3,3,1,19,25,28,28,3,0,18,19,2.6,2.0,0
2324,20,2023-12-30,luton town,2.3,2-3,1.5,chelsea,Paul Tierney,8e04572c,1609.91662598,1772.13586426,"['Thomas Kaminski', 'Gabriel Osho', 'Ross Barkley', 'Elijah Adebayo', 'Issa Kaboré', 'Teden Mengi', 'Jacob Brown', 'Albert Sambi Lokonga', ""Amari'i Bell"", 'Andros Townsend', 'Alfie Doughty']","['Đorđe Petrović', 'Axel Disasi', 'Thiago Silva', 'Noni Madueke', 'Nicolas Jackson', 'Armando Broja', 'Cole Palmer', 'Conor Gallagher', 'Moisés Caicedo', 'Levi Colwill', 'Malo Gusto']",0.12,0.585,16.8,38.0,37.0,26.7,2,3,21,31,34,29,0,3,15,25,0.2,2.6,2
2324,20,2023-12-30,manchester city,2.2,2-0,0.3,sheffield utd,David Coote,aefd7405,2041.18237305,1581.79125977,"['Ederson', 'Kyle Walker', 'Nathan Aké', 'Mateo Kovačić', 'Jack Grealish', 'Rodri', 'Julián Álvarez', 'Bernardo Silva', 'Joško Gvardiol', 'Manuel Akanji', 'Phil Foden']","['Wes Foderingham', 'George Baldock', 'Auston Trusty', 'Luke Thomas', 'Oliver Norwood', 'Jack Robinson', 'Jayden Bogle', 'Vinicius Souza', 'Anis Ben Slimane', 'William Osula', 'Andre Brooks']",1.62,0.023,34.6,16.1,17.4,37.8,2,0,43,15,21,47,3,0,37,9,3.0,0.0,0
2324,20,2023-12-30,nott'ham forest,0.7,2-1,0.8,manchester utd,Tim Robinson,1aa68cba,1659.63964844,1798.17578125,"['Matt Turner', 'Morgan Gibbs-White', 'Chris Wood', 'Nicolás Domínguez', 'Moussa Niakhate', 'Anthony Elanga', 'Ryan Yates', 'Danilo', 'Gonzalo Montiel', 'Murillo', 'Ola Aina']","['André Onana', 'Bruno Fernandes', 'Marcus Rashford', 'Christian Eriksen', 'Alejandro Garnacho', 'Raphaël Varane', 'Diogo Dalot', 'Antony', 'Aaron Wan-Bissaka', 'Jonny Evans', 'Kobbie Mainoo']",0.327,0.8150000000000001,23.2,28.400000000000002,29.7,31.8,2,1,22,21,34,25,3,0,17,31,0.8,1.4,0
2324,20,2023-12-30,wolves,1.9,3-0,0.4,everton,Thomas Bramall,7dfc59ca,1726.80541992,1733.07104492,"['José Sá', 'Rayan Aït-Nouri', 'João Gomes', 'Hwang Hee-chan', 'Matheus Cunha', 'Craig Dawson', 'Tommy Doyle', 'Pablo Sarabia', 'Nélson Semedo', 'Max Kilman', 'Toti Gomes']","['Jordan Pickford', 'Nathan Patterson', 'Michael Keane', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Jack Harrison', 'Vitaliy Mykolenko', 'Jarrad Branthwaite', 'James Garner']",0.285,0.1619999999999999,25.0,29.5,32.6,25.8,3,0,27,24,31,25,3,0,25,26,0.6,2.6,0
2324,20,2023-12-31,fulham,1.2,2-1,1.6,arsenal,Joshua Smith,6c1b6ffc,1705.29162598,1922.60327148,"['Bernd Leno', 'Calvin Bassey', 'Tosin Adarabioyo', 'Raúl Jiménez', 'Tom Cairney', 'Bobby Reid', 'Willian', 'Timothy Castagne', 'Alex Iwobi', 'João Palhinha', 'Antonee Robinson']","['David Raya', 'William Saliba', 'Ben White', 'Gabriel Magalhães', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'Eddie Nketiah', 'Jakub Kiwior', 'Kai Havertz', 'Declan Rice']",0.262,1.216,23.3,34.8,32.9,15.1,2,1,26,36,34,18,3,0,21,40,1.0,3.0,0
2324,20,2023-12-31,tottenham,2.3,3-1,1.7,bournemouth,Simon Hooper,3ab71352,1832.15258789,1717.39782715,"['Guglielmo Vicario', 'Son Heung-min', 'Richarlison', 'Emerson', 'Giovani Lo Celso', 'Brennan Johnson', 'Pedro Porro', 'Pape Matar Sarr', 'Rodrigo Bentancur', 'Ben Davies', 'Destiny Udogie']","['Neto', 'Lewis Cook', 'Dominic Solanke', 'Ryan Christie', 'Dango Ouattara', 'Adam Smith', 'Marcus Tavernier', 'Luis Sinisterra', 'Justin Kluivert', 'Marcos Senesi', 'Illia Zabarnyi']",0.553,0.1619999999999999,32.8,25.4,33.2,29.1,3,1,39,27,28,32,3,0,36,25,0.6,1.2,0
2324,20,2024-01-01,liverpool,7.0,4-2,0.6,newcastle utd,Anthony Taylor,107b2d79,1938.93725586,1802.76281738,"['Alisson', 'Joe Gomez', 'Wataru Endo', 'Virgil van Dijk', 'Ibrahima Konaté', 'Luis Díaz', 'Dominik Szoboszlai', 'Darwin Núñez', 'Mohamed Salah', 'Curtis Jones', 'Trent Alexander-Arnold']","['Martin Dúbravka', 'Sven Botman', 'Fabian Schär', 'Joelinton', 'Anthony Gordon', 'Alexander Isak', 'Valentino Livramento', 'Dan Burn', 'Sean Longstaff', 'Bruno Guimarães', 'Lewis Miley']",1.105,0.7829999999999999,37.2,38.6,22.0,26.6,4,2,39,37,16,25,3,0,42,29,1.6,1.4,0
2324,20,2024-01-02,west ham,0.7,0-0,2.3,brighton,Samuel Barrott,d557afd0,1808.95410156,1820.60876465,"['Alphonse Areola', 'Ben Johnson', 'James Ward-Prowse', 'Pablo Fornals', 'Konstantinos Mavropanos', 'Edson Álvarez', 'Jarrod Bowen', 'Angelo Ogbonna', 'Saïd Benrahma', 'Tomáš Souček', 'Emerson Palmieri']","['Jason Steele', 'Adam Webster', 'James Milner', 'João Pedro', 'Billy Gilmour', 'Pascal Groß', 'Danny Welbeck', 'Jan Paul van Hecke', 'Pervis Estupiñán', 'Facundo Buonanotte', 'Jack Hinshelwood']",0.4129999999999999,0.493,26.8,32.4,33.0,29.1,0,0,33,38,30,33,1,1,33,30,0.8,0.8,1
2324,21,2024-01-12,burnley,1.1,1-1,0.9,luton town,Tony Harrington,d62dd931,1650.13427734,1604.53015137,"['James Trafford', ""Dara O'Shea"", 'Jóhann Berg Guðmundsson', 'Josh Brownhill', 'Lyle Foster', 'Hjalmar Ekdal', 'Vitinho', 'Josh Cullen', 'Zeki Amdouni', 'Ameen Al-Dakhil', 'Wilson Odobert']","['Thomas Kaminski', 'Gabriel Osho', 'Ross Barkley', 'Chiedozie Ogbene', 'Elijah Adebayo', 'Teden Mengi', 'Jordan Clark', 'Albert Sambi Lokonga', ""Amari'i Bell"", 'Andros Townsend', 'Alfie Doughty']",-0.126,0.092,17.3,19.1,34.3,38.5,1,1,20,23,41,37,1,1,11,15,1.0,0.2,1
2324,21,2024-01-13,chelsea,2.2,1-0,0.8,fulham,Anthony Taylor,dd052c34,1777.52233887,1717.3671875,"['Đorđe Petrović', 'Axel Disasi', 'Thiago Silva', 'Raheem Sterling', 'Enzo Fernández', 'Armando Broja', 'Cole Palmer', 'Conor Gallagher', 'Moisés Caicedo', 'Levi Colwill', 'Malo Gusto']","['Bernd Leno', 'Kenny Tete', 'Tosin Adarabioyo', 'Raúl Jiménez', 'Harry Wilson', 'Tom Cairney', 'Andreas Pereira', 'Willian', 'João Palhinha', 'Issa Diop', 'Antonee Robinson']",0.616,0.223,39.5,24.5,29.0,34.5,1,0,34,28,31,35,3,0,28,24,2.6,1.0,0
2324,21,2024-01-13,newcastle utd,1.3,2-3,3.0,manchester city,Chris Kavanagh,738f8c3e,1797.7076416,2042.03088379,"['Martin Dúbravka', 'Kieran Trippier', 'Sven Botman', 'Fabian Schär', 'Anthony Gordon', 'Alexander Isak', 'Miguel Almirón', 'Dan Burn', 'Sean Longstaff', 'Bruno Guimarães', 'Lewis Miley']","['Ederson', 'Kyle Walker', 'Rúben Dias', 'Nathan Aké', 'Mateo Kovačić', 'Jeremy Doku', 'Rodri', 'Julián Álvarez', 'Bernardo Silva', 'Joško Gvardiol', 'Phil Foden']",0.903,1.452,39.2,36.8,33.6,17.7,2,3,39,45,29,21,0,3,29,40,1.4,3.0,2
2324,21,2024-01-14,everton,1.1,0-0,1.2,aston villa,David Coote,1628c63e,1721.09387207,1854.12573242,"['Jordan Pickford', 'James Tarkowski', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Arnaut Danjuma', 'Jack Harrison', 'Abdoulaye Doucouré', 'Vitaliy Mykolenko', 'Séamus Coleman', 'Jarrad Branthwaite', 'James Garner']","['Emiliano Martínez', 'Diego Carlos', 'Ezri Konsa', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Álex Moreno', 'Clément Lenglet', 'Moussa Diaby', 'Leon Bailey', 'Boubacar Kamara']",0.16,0.483,29.9,36.0,27.7,25.599999999999998,0,0,24,43,28,27,1,1,26,42,2.6,1.6,1
2324,21,2024-01-14,manchester utd,0.8,2-2,1.2,tottenham,John Brooks,904ed2f9,1787.88989258,1837.67590332,"['André Onana', 'Bruno Fernandes', 'Marcus Rashford', 'Rasmus Højlund', 'Christian Eriksen', 'Alejandro Garnacho', 'Raphaël Varane', 'Diogo Dalot', 'Aaron Wan-Bissaka', 'Jonny Evans', 'Kobbie Mainoo']","['Guglielmo Vicario', 'Oliver Skipp', 'Pierre Højbjerg', 'Richarlison', 'Timo Werner', 'Cristian Romero', 'Brennan Johnson', 'Pedro Porro', 'Rodrigo Bentancur', 'Micky van de Ven', 'Destiny Udogie']",0.7190000000000001,0.526,29.2,35.1,32.5,34.9,2,2,22,42,27,29,1,1,31,39,1.4,0.6,1
2324,21,2024-01-20,arsenal,3.3,5-0,0.3,crystal palace,Paul Tierney,006fb5b5,1910.52770996,1723.28771973,"['David Raya', 'William Saliba', 'Ben White', 'Gabriel Magalhães', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Jesus', 'Leandro Trossard', 'Kai Havertz', 'Oleksandr Zinchenko', 'Declan Rice']","['Dean Henderson', 'Tyrick Mitchell', 'Marc Guéhi', 'Jefferson Lerma', 'Eberechi Eze', 'Jean-Philippe Mateta', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne', 'Will Hughes', 'Chris Richards']",1.341,0.359,36.4,24.7,16.3,28.5,5,0,37,22,20,29,3,0,40,21,3.0,2.6,0
2324,21,2024-01-20,brentford,1.2,3-2,1.2,nott'ham forest,Darren England,e0a9c631,1740.87280273,1669.92553711,"['Mark Flekken', 'Ethan Pinnock', 'Neal Maupay', 'Mathias Jensen', 'Ben Mee', 'Ivan Toney', 'Nathan Collins', 'Keane Lewis-Potter', 'Mikkel Damsgaard', 'Vitaly Janelt', 'Mads Roerslev']","['Matt Turner', 'Nuno Tavares', 'Orel Mangala', 'Chris Wood', 'Callum Hudson-Odoi', 'Nicolás Domínguez', 'Ryan Yates', 'Danilo', 'Gonzalo Montiel', 'Andrew Omobamidele', 'Murillo']",0.287,0.3069999999999999,32.6,23.9,25.3,30.5,3,2,26,24,31,35,3,0,19,20,2.0,0.8,0
2324,21,2024-01-21,bournemouth,1.4,0-4,1.5,liverpool,Andy Madley,9a03e25c,1711.87463379,1943.99243164,"['Neto', 'Lewis Cook', 'Chris Mepham', 'Dominic Solanke', 'Ryan Christie', 'Marcus Tavernier', 'Luis Sinisterra', 'Justin Kluivert', 'James Hill', 'Illia Zabarnyi', 'Max Aarons']","['Alisson', 'Joe Gomez', 'Virgil van Dijk', 'Ibrahima Konaté', 'Luis Díaz', 'Darwin Núñez', 'Alexis Mac Allister', 'Curtis Jones', 'Harvey Elliott', 'Diogo Jota', 'Conor Bradley']",0.086,0.96,27.1,44.2,31.4,22.6,0,4,28,43,35,18,0,3,25,45,1.2,1.6,2
2324,21,2024-01-21,sheffield utd,2.5,2-2,2.3,west ham,Michael Salisbury,abd525b4,1580.94262695,1807.64331055,"['Wes Foderingham', 'Auston Trusty', 'Gustavo Hamer', 'Ben Brereton', 'Anel Ahmedhodžić', 'Jack Robinson', 'Jayden Bogle', 'Vinicius Souza', 'James Mcatee', 'William Osula', 'Andre Brooks']","['Alphonse Areola', 'Kurt Zouma', 'Vladimír Coufal', 'James Ward-Prowse', 'Pablo Fornals', 'Konstantinos Mavropanos', 'Maxwel Cornet', 'Danny Ings', 'Jarrod Bowen', 'Tomáš Souček', 'Emerson Palmieri']",0.01,0.355,16.4,27.5,40.0,35.3,2,2,15,33,49,30,1,1,9,34,0.0,0.8,1
